id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
123,CH_Coal,CH_Balance,2030,1,1.0,1.0,13,18,0.0
124,CH_Coal,CH_Balance,2030,1,1.0,1.0,19,24,4944.0
125,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,1,6,0.0
126,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,7,12,0.0
127,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,13,18,0.0
128,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,19,24,9.536747711536013e-07
129,CH_CCGT,CH_Balance,2030,1,1.0,1.0,1,6,0.0
130,CH_CCGT,CH_Balance,2030,1,1.0,1.0,7,12,0.0
131,CH_CCGT,CH_Balance,2030,1,1.0,1.0,13,18,0.0
132,CH_CCGT,CH_Balance,2030,1,1.0,1.0,19,24,0.0
133,CH_OCGT,CH_Balance,2030,1,1.0,1.0,1,6,0.0
134,CH_OCGT,CH_Balance,2030,1,1.0,1.0,7,12,0.0
135,CH_OCGT,CH_Balance,2030,1,1.0,1.0,13,18,0.0
136,CH_OCGT,CH_Balance,2030,1,1.0,1.0,19,24,0.0
137,CH_Battery,CH_Balance,2030,1,1.0,1.0,1,6,0.0
138,CH_Battery,CH_Balance,2030,1,1.0,1.0,7,12,0.0
139,CH_Battery,CH_Balance,2030,1,1.0,1.0,13,18,0.0
140,CH_Battery,CH_Balance,2030,1,1.0,1.0,19,24,0.0
141,CH_Balance,CH_Battery,2030,1,1.0,1.0,1,6,0.0
142,CH_Balance,CH_Battery,2030,1,1.0,1.0,7,12,0.0
143,CH_Balance,CH_Battery,2030,1,1.0,1.0,13,18,0.0
144,CH_Balance,CH_Battery,2030,1,1.0,1.0,19,24,0.0
145,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,1,6,22321.4980629362
146,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,7,12,34175.98346733675
147,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,13,18,36157.03158581786
148,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,19,24,33154.716206755875
149,UK_Solar,UK_Balance,2030,1,1.0,1.0,1,6,0.0
150,UK_Solar,UK_Balance,2030,1,1.0,1.0,7,12,0.0
151,UK_Solar,UK_Balance,2030,1,1.0,1.0,13,18,0.0
152,UK_Solar,UK_Balance,2030,1,1.0,1.0,19,24,0.0
153,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,1,6,28321.4980629362
154,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,7,12,34157.1674166135
155,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,13,18,39557.35449997643
156,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,19,24,37894.466317914645
157,UK_Coal,UK_Balance,2030,1,1.0,1.0,1,6,0.0
158,UK_Coal,UK_Balance,2030,1,1.0,1.0,7,12,0.0
159,UK_Coal,UK_Balance,2030,1,1.0,1.0,13,18,0.0
160,UK_Coal,UK_Balance,2030,1,1.0,1.0,19,24,0.0
161,UK_CCGT,UK_Balance,2030,1,1.0,1.0,1,6,0.0
162,UK_CCGT,UK_Balance,2030,1,1.0,1.0,7,12,4284.0
163,UK_CCGT,UK_Balance,2030,1,1.0,1.0,13,18,0.0
164,UK_CCGT,UK_Balance,2030,1,1.0,1.0,19,24,0.0
165,UK_Battery,UK_Balance,2030,1,1.0,1.0,1,6,0.0
166,UK_Battery,UK_Balance,2030,1,1.0,1.0,7,12,0.0
167,UK_Battery,UK_Balance,2030,1,1.0,1.0,13,18,0.0
168,UK_Battery,UK_Balance,2030,1,1.0,1.0,19,24,0.0
169,UK_Balance,UK_Battery,2030,1,1.0,1.0,1,6,0.0
170,UK_Balance,UK_Battery,2030,1,1.0,1.0,7,12,0.0
171,UK_Balance,UK_Battery,2030,1,1.0,1.0,13,18,0.0
172,UK_Balance,UK_Battery,2030,1,1.0,1.0,19,24,0.0
173,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,1,6,4970.223930546906
174,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,7,12,5863.7238823736225
175,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,13,18,6268.759009366321
176,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,19,24,4948.809078334416
177,DK_Solar,DK_Balance,2030,1,1.0,1.0,1,6,0.0
178,DK_Solar,DK_Balance,2030,1,1.0,1.0,7,12,0.0
179,DK_Solar,DK_Balance,2030,1,1.0,1.0,13,18,0.0
180,DK_Solar,DK_Balance,2030,1,1.0,1.0,19,24,0.0
181,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,1,6,4687.9285648553105
182,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,7,12,3296.430896720263
183,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,13,18,3150.1042476913058
184,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,19,24,4084.8837473795097
185,DK_Wind_Offshore,DK_Balance,2030,1,1.0,1.0,1,6,0.0
186,DK_Wind_Offshore,DK_Balance,2030,1,1.0,1.0,7,12,0.0
187,DK_Wind_Offshore,DK_Balance,2030,1,1.0,1.0,13,18,0.0
188,DK_Wind_Offshore,DK_Balance,2030,1,1.0,1.0,19,24,0.0
189,DK_Coal,DK_Balance,2030,1,1.0,1.0,1,6,0.0
190,DK_Coal,DK_Balance,2030,1,1.0,1.0,7,12,0.0
191,DK_Coal,DK_Balance,2030,1,1.0,1.0,13,18,0.0
192,DK_Coal,DK_Balance,2030,1,1.0,1.0,19,24,0.0
193,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,1,6,0.0
194,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,7,12,0.0
195,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,13,18,0.0
196,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,19,24,9.536747711536013e-07
197,DK_Battery,DK_Balance,2030,1,1.0,1.0,1,6,0.0
198,DK_Battery,DK_Balance,2030,1,1.0,1.0,7,12,0.0
199,DK_Battery,DK_Balance,2030,1,1.0,1.0,13,18,0.0
200,DK_Battery,DK_Balance,2030,1,1.0,1.0,19,24,0.0
201,DK_Balance,DK_Battery,2030,1,1.0,1.0,1,6,0.0
202,DK_Balance,DK_Battery,2030,1,1.0,1.0,7,12,0.0
203,DK_Balance,DK_Battery,2030,1,1.0,1.0,13,18,0.0
204,DK_Balance,DK_Battery,2030,1,1.0,1.0,19,24,0.0
205,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,1,6,12831.486372685269
206,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,7,12,15208.253453022804
207,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,13,18,15049.596515588526
208,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,19,24,14062.277567470564
209,NO_Solar,NO_Balance,2030,1,1.0,1.0,1,6,0.0
210,NO_Solar,NO_Balance,2030,1,1.0,1.0,7,12,0.0
211,NO_Solar,NO_Balance,2030,1,1.0,1.0,13,18,0.0
212,NO_Solar,NO_Balance,2030,1,1.0,1.0,19,24,0.0
213,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,1,6,14147.300753939428
214,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,7,12,13227.32405592172
215,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,13,18,16116.981838658166
216,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,19,24,15222.399439974713
217,NO_Coal,NO_Balance,2030,1,1.0,1.0,1,6,0.0
218,NO_Coal,NO_Balance,2030,1,1.0,1.0,7,12,0.0
219,NO_Coal,NO_Balance,2030,1,1.0,1.0,13,18,0.0
220,NO_Coal,NO_Balance,2030,1,1.0,1.0,19,24,0.0
221,NO_CCGT,NO_Balance,2030,1,1.0,1.0,1,6,0.0
222,NO_CCGT,NO_Balance,2030,1,1.0,1.0,7,12,0.0
223,NO_CCGT,NO_Balance,2030,1,1.0,1.0,13,18,0.0
224,NO_CCGT,NO_Balance,2030,1,1.0,1.0,19,24,0.0
225,NO_Battery,NO_Balance,2030,1,1.0,1.0,1,6,0.0
226,NO_Battery,NO_Balance,2030,1,1.0,1.0,7,12,0.0
227,NO_Battery,NO_Balance,2030,1,1.0,1.0,13,18,0.0
228,NO_Battery,NO_Balance,2030,1,1.0,1.0,19,24,0.0
229,NO_Balance,NO_Battery,2030,1,1.0,1.0,1,6,0.0
230,NO_Balance,NO_Battery,2030,1,1.0,1.0,7,12,0.0
231,NO_Balance,NO_Battery,2030,1,1.0,1.0,13,18,0.0
232,NO_Balance,NO_Battery,2030,1,1.0,1.0,19,24,0.0
233,IE_Solar,IE_Balance,2030,1,1.0,1.0,1,6,0.0
234,IE_Solar,IE_Balance,2030,1,1.0,1.0,7,12,0.0
235,IE_Solar,IE_Balance,2030,1,1.0,1.0,13,18,0.0
236,IE_Solar,IE_Balance,2030,1,1.0,1.0,19,24,0.0
237,IE_Wind_Onshore,IE_Balance,2030,1,1.0,1.0,1,6,3132.3381922267927
238,IE_Wind_Onshore,IE_Balance,2030,1,1.0,1.0,7,12,5286.256596587145
239,IE_Wind_Onshore,IE_Balance,2030,1,1.0,1.0,13,18,5636.810128328134
240,IE_Wind_Onshore,IE_Balance,2030,1,1.0,1.0,19,24,5281.99008418488
241,IE_CCGT,IE_Balance,2030,1,1.0,1.0,1,6,0.0
242,IE_CCGT,IE_Balance,2030,1,1.0,1.0,7,12,0.0
243,IE_CCGT,IE_Balance,2030,1,1.0,1.0,13,18,0.0
244,IE_CCGT,IE_Balance,2030,1,1.0,1.0,19,24,0.0
245,IE_OCGT,IE_Balance,2030,1,1.0,1.0,1,6,0.0
246,IE_OCGT,IE_Balance,2030,1,1.0,1.0,7,12,0.0
247,IE_OCGT,IE_Balance,2030,1,1.0,1.0,13,18,0.0
248,IE_OCGT,IE_Balance,2030,1,1.0,1.0,19,24,0.0
249,IE_Battery,IE_Balance,2030,1,1.0,1.0,1,6,0.0
250,IE_Battery,IE_Balance,2030,1,1.0,1.0,7,12,0.0
251,IE_Battery,IE_Balance,2030,1,1.0,1.0,13,18,0.0
252,IE_Battery,IE_Balance,2030,1,1.0,1.0,19,24,0.0
253,IE_Balance,IE_Battery,2030,1,1.0,1.0,1,6,0.0
254,IE_Balance,IE_Battery,2030,1,1.0,1.0,7,12,0.0
255,IE_Balance,IE_Battery,2030,1,1.0,1.0,13,18,0.0
256,IE_Balance,IE_Battery,2030,1,1.0,1.0,19,24,0.0
257,SE_Balance,SE_E_Demand,2030,1,1.0,1.0,1,6,15222.859296556946
258,SE_Balance,SE_E_Demand,2030,1,1.0,1.0,7,12,18811.419182755104
259,SE_Balance,SE_E_Demand,2030,1,1.0,1.0,13,18,18737.75449240733
260,SE_Balance,SE_E_Demand,2030,1,1.0,1.0,19,24,15961.371671190522
261,SE_Wind_Onshore,SE_Balance,2030,1,1.0,1.0,1,6,11044.893065607012
262,SE_Wind_Onshore,SE_Balance,2030,1,1.0,1.0,7,12,7236.310953522739
263,SE_Wind_Onshore,SE_Balance,2030,1,1.0,1.0,13,18,7386.981952699371
264,SE_Wind_Onshore,SE_Balance,2030,1,1.0,1.0,19,24,9550.600811144779
265,SE_Wind_Offshore,SE_Balance,2030,1,1.0,1.0,1,6,0.0
266,SE_Wind_Offshore,SE_Balance,2030,1,1.0,1.0,7,12,0.0
267,SE_Wind_Offshore,SE_Balance,2030,1,1.0,1.0,13,18,0.0
268,SE_Wind_Offshore,SE_Balance,2030,1,1.0,1.0,19,24,0.0
269,SE_Coal,SE_Balance,2030,1,1.0,1.0,1,6,2472.0
270,SE_Coal,SE_Balance,2030,1,1.0,1.0,7,12,2472.0
271,SE_Coal,SE_Balance,2030,1,1.0,1.0,13,18,2472.0
272,SE_Coal,SE_Balance,2030,1,1.0,1.0,19,24,2472.0
273,SE_Nuclear,SE_Balance,2030,1,1.0,1.0,1,6,0.0
274,SE_Nuclear,SE_Balance,2030,1,1.0,1.0,7,12,0.0
275,SE_Nuclear,SE_Balance,2030,1,1.0,1.0,13,18,0.0
276,SE_Nuclear,SE_Balance,2030,1,1.0,1.0,19,24,9.536747711536013e-07
277,SE_Battery,SE_Balance,2030,1,1.0,1.0,1,6,0.0
278,SE_Battery,SE_Balance,2030,1,1.0,1.0,7,12,0.0
279,SE_Battery,SE_Balance,2030,1,1.0,1.0,13,18,0.0
280,SE_Battery,SE_Balance,2030,1,1.0,1.0,19,24,0.0
281,AT_Balance,AT_E_Demand,2030,1,1.0,1.0,1,6,5741.586556272905
282,AT_Balance,AT_E_Demand,2030,1,1.0,1.0,7,12,8279.63271744034
283,AT_Balance,AT_E_Demand,2030,1,1.0,1.0,13,18,8525.648032605734
284,AT_Balance,AT_E_Demand,2030,1,1.0,1.0,19,24,7059.975908957547
285,AT_Wind_Offshore,AT_Balance,2030,1,1.0,1.0,1,6,0.0
286,AT_Wind_Offshore,AT_Balance,2030,1,1.0,1.0,7,12,0.0
287,AT_Wind_Offshore,AT_Balance,2030,1,1.0,1.0,13,18,0.0
288,AT_Wind_Offshore,AT_Balance,2030,1,1.0,1.0,19,24,0.0
289,AT_Nuclear,AT_Balance,2030,1,1.0,1.0,1,6,0.0
290,AT_Nuclear,AT_Balance,2030,1,1.0,1.0,7,12,0.0
291,AT_Nuclear,AT_Balance,2030,1,1.0,1.0,13,18,0.0
292,AT_Nuclear,AT_Balance,2030,1,1.0,1.0,19,24,9.536747711536013e-07
293,AT_CCGT,AT_Balance,2030,1,1.0,1.0,1,6,0.0
294,AT_CCGT,AT_Balance,2030,1,1.0,1.0,7,12,0.0
295,AT_CCGT,AT_Balance,2030,1,1.0,1.0,13,18,0.0
296,AT_CCGT,AT_Balance,2030,1,1.0,1.0,19,24,0.0
297,AT_OCGT,AT_Balance,2030,1,1.0,1.0,1,6,0.0
298,AT_OCGT,AT_Balance,2030,1,1.0,1.0,7,12,0.0
299,AT_OCGT,AT_Balance,2030,1,1.0,1.0,13,18,0.0
300,AT_OCGT,AT_Balance,2030,1,1.0,1.0,19,24,0.0
301,AT_Battery,AT_Balance,2030,1,1.0,1.0,1,6,0.0
302,AT_Battery,AT_Balance,2030,1,1.0,1.0,7,12,0.0
303,AT_Battery,AT_Balance,2030,1,1.0,1.0,13,18,0.0
304,AT_Battery,AT_Balance,2030,1,1.0,1.0,19,24,0.0
305,AT_Balance,AT_Battery,2030,1,1.0,1.0,1,6,0.0
306,AT_Balance,AT_Battery,2030,1,1.0,1.0,7,12,0.0
307,AT_Balance,AT_Battery,2030,1,1.0,1.0,13,18,0.0
308,AT_Balance,AT_Battery,2030,1,1.0,1.0,19,24,0.0
309,CZ_Balance,CZ_E_Demand,2030,1,1.0,1.0,1,6,5155.223101115433
