id,from_asset,to_asset,year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
869,RO_Balance,BG_Balance,2030,4,1,6,5265,0.0,2.4426
870,RO_Balance,BG_Balance,2030,4,7,12,5266,0.0,0.0
871,RO_Balance,BG_Balance,2030,4,13,18,5267,0.0,2.1114
872,RO_Balance,BG_Balance,2030,4,19,24,5268,0.0,2.1114
873,BE_Balance,FR_Balance,2030,4,1,6,5369,0.0,0.0
874,BE_Balance,FR_Balance,2030,4,7,12,5370,0.0,0.0
875,BE_Balance,FR_Balance,2030,4,13,18,5371,0.0,0.0
876,BE_Balance,FR_Balance,2030,4,19,24,5372,0.0,2.4426
877,DE_Balance,DK_Balance,2030,4,1,6,5373,0.0,2.4426
878,DE_Balance,DK_Balance,2030,4,7,12,5374,0.0,0.0
879,DE_Balance,DK_Balance,2030,4,13,18,5375,0.0,0.0
880,DE_Balance,DK_Balance,2030,4,19,24,5376,0.0,2.4426
881,DK_Balance,PL_Balance,2030,4,1,6,5377,-4.554,0.0
882,DK_Balance,PL_Balance,2030,4,7,12,5378,0.0,0.0
883,DK_Balance,PL_Balance,2030,4,13,18,5379,-2.1114,0.0
884,DK_Balance,PL_Balance,2030,4,19,24,5380,-4.554,0.0
885,FI_Balance,EE_Balance,2030,4,1,6,5381,0.0,0.0
886,FI_Balance,EE_Balance,2030,4,7,12,5382,-4.554,0.0
887,FI_Balance,EE_Balance,2030,4,13,18,5383,-2.1114,0.0
888,FI_Balance,EE_Balance,2030,4,19,24,5384,-4.554,0.0
889,GR_Balance,BG_Balance,2030,4,1,6,5385,0.0,0.0
890,GR_Balance,BG_Balance,2030,4,7,12,5386,-2.4426,0.0
891,GR_Balance,BG_Balance,2030,4,13,18,5387,-2.4426,0.0
892,GR_Balance,BG_Balance,2030,4,19,24,5388,-2.4426,0.0
893,IT_Balance,MT_Balance,2030,4,1,6,5441,-2.1114,0.0
894,IT_Balance,MT_Balance,2030,4,7,12,5442,-2.1114,0.0
895,IT_Balance,MT_Balance,2030,4,13,18,5443,-2.1114,0.0
896,IT_Balance,MT_Balance,2030,4,19,24,5444,-2.1114,0.0
897,BE_Balance,LU_Balance,2030,4,1,6,5593,0.0,0.0
898,BE_Balance,LU_Balance,2030,4,7,12,5594,0.0,0.0
899,BE_Balance,LU_Balance,2030,4,13,18,5595,0.0,0.0
900,BE_Balance,LU_Balance,2030,4,19,24,5596,0.0,2.4426
901,BE_Balance,UK_Balance,2030,4,1,6,5597,0.0,0.0
902,BE_Balance,UK_Balance,2030,4,7,12,5598,0.0,0.0
903,BE_Balance,UK_Balance,2030,4,13,18,5599,0.0,0.0
904,BE_Balance,UK_Balance,2030,4,19,24,5600,0.0,2.4426
905,FR_Balance,IE_Balance,2030,4,1,6,5601,0.0,0.0
906,FR_Balance,IE_Balance,2030,4,7,12,5602,0.0,0.0
907,FR_Balance,IE_Balance,2030,4,13,18,5603,0.0,0.0
908,FR_Balance,IE_Balance,2030,4,19,24,5604,0.0,0.0
909,CH_Balance,AT_Balance,2030,4,1,6,5605,0.0,2.4426
910,CH_Balance,AT_Balance,2030,4,7,12,5606,0.0,2.1114
911,CH_Balance,AT_Balance,2030,4,13,18,5607,0.0,0.0
912,CH_Balance,AT_Balance,2030,4,19,24,5608,0.0,0.0
913,UK_Balance,NO_Balance,2030,4,1,6,5609,0.0,0.0
914,UK_Balance,NO_Balance,2030,4,7,12,5610,-4.554,0.0
915,UK_Balance,NO_Balance,2030,4,13,18,5611,0.0,0.0
916,UK_Balance,NO_Balance,2030,4,19,24,5612,0.0,0.0
917,IT_Balance,SI_Balance,2030,4,1,6,5613,0.0,2.4426
918,IT_Balance,SI_Balance,2030,4,7,12,5614,0.0,0.0
919,IT_Balance,SI_Balance,2030,4,13,18,5615,0.0,0.0
920,IT_Balance,SI_Balance,2030,4,19,24,5616,0.0,0.0
921,LV_Balance,EE_Balance,2030,4,1,6,5617,0.0,4.554
922,LV_Balance,EE_Balance,2030,4,7,12,5618,0.0,2.483999999999999
923,LV_Balance,EE_Balance,2030,4,13,18,5619,0.0,2.483999999999999
924,LV_Balance,EE_Balance,2030,4,19,24,5620,0.0,0.0
925,DE_Balance,CZ_Balance,2030,4,1,6,5677,0.0,0.0
926,DE_Balance,CZ_Balance,2030,4,7,12,5678,-2.1114,0.0
927,DE_Balance,CZ_Balance,2030,4,13,18,5679,-2.1114,0.0
928,DE_Balance,CZ_Balance,2030,4,19,24,5680,0.0,0.0
929,FR_Balance,ES_Balance,2030,4,1,6,5681,0.0,0.0
930,FR_Balance,ES_Balance,2030,4,7,12,5682,0.0,0.0
931,FR_Balance,ES_Balance,2030,4,13,18,5683,0.0,0.0
932,FR_Balance,ES_Balance,2030,4,19,24,5684,0.0,0.0
933,AT_Balance,HU_Balance,2030,4,1,6,5685,-2.4426,0.0
934,AT_Balance,HU_Balance,2030,4,7,12,5686,0.0,0.0
935,AT_Balance,HU_Balance,2030,4,13,18,5687,0.0,0.0
936,AT_Balance,HU_Balance,2030,4,19,24,5688,0.0,0.0
937,GR_Balance,CY_Balance,2030,4,1,6,5689,-2.4426,0.0
938,GR_Balance,CY_Balance,2030,4,7,12,5690,-2.4426,0.0
939,GR_Balance,CY_Balance,2030,4,13,18,5691,-2.4426,0.0
940,GR_Balance,CY_Balance,2030,4,19,24,5692,-2.4426,0.0
941,ES_Balance,PT_Balance,2030,4,1,6,5233,0.0,0.0
942,ES_Balance,PT_Balance,2030,4,7,12,5234,0.0,0.0
943,ES_Balance,PT_Balance,2030,4,13,18,5235,0.0,0.0
944,ES_Balance,PT_Balance,2030,4,19,24,5236,0.0,0.0
945,NL_Balance,NO_Balance,2030,5,1,6,6481,0.0,0.0
946,NL_Balance,NO_Balance,2030,5,7,12,6482,0.0,0.0
947,NL_Balance,NO_Balance,2030,5,13,18,6483,0.0,0.0
948,NL_Balance,NO_Balance,2030,5,19,24,6484,0.0,0.0
949,NL_Balance,DK_Balance,2030,5,1,6,6485,0.0,0.0
950,NL_Balance,DK_Balance,2030,5,7,12,6486,0.0,0.0
951,NL_Balance,DK_Balance,2030,5,13,18,6487,0.0,0.0
952,NL_Balance,DK_Balance,2030,5,19,24,6488,0.0,0.0
953,NL_Balance,UK_Balance,2030,5,1,6,6489,0.0,0.0
954,NL_Balance,UK_Balance,2030,5,7,12,6490,0.0,0.0
955,NL_Balance,UK_Balance,2030,5,13,18,6491,0.0,0.0
956,NL_Balance,UK_Balance,2030,5,19,24,6492,0.0,0.0
957,BE_Balance,FR_Balance,2030,5,1,6,6493,0.0,0.0
958,BE_Balance,FR_Balance,2030,5,7,12,6494,0.0,0.0
959,BE_Balance,FR_Balance,2030,5,13,18,6495,0.0,0.0
960,BE_Balance,FR_Balance,2030,5,19,24,6496,0.0,0.0
961,BE_Balance,DE_Balance,2030,5,1,6,6497,0.0,0.0
962,BE_Balance,DE_Balance,2030,5,7,12,6498,0.0,0.0
963,BE_Balance,DE_Balance,2030,5,13,18,6499,0.0,0.0
964,BE_Balance,DE_Balance,2030,5,19,24,6500,0.0,0.0
965,DE_Balance,SE_Balance,2030,5,1,6,6501,0.0,0.0
966,DE_Balance,SE_Balance,2030,5,7,12,6502,0.0,0.0
967,DE_Balance,SE_Balance,2030,5,13,18,6503,0.0,0.0
968,DE_Balance,SE_Balance,2030,5,19,24,6504,0.0,0.0
969,DE_Balance,FR_Balance,2030,5,1,6,6505,0.0,0.0
970,DE_Balance,FR_Balance,2030,5,7,12,6506,0.0,0.0
971,DE_Balance,FR_Balance,2030,5,13,18,6507,0.0,0.0
972,DE_Balance,FR_Balance,2030,5,19,24,6508,0.0,0.0
973,DE_Balance,NO_Balance,2030,5,1,6,6509,0.0,0.0
974,DE_Balance,NO_Balance,2030,5,7,12,6510,0.0,0.0
975,DE_Balance,NO_Balance,2030,5,13,18,6511,0.0,0.0
976,DE_Balance,NO_Balance,2030,5,19,24,6512,0.0,0.0
977,DE_Balance,DK_Balance,2030,5,1,6,6513,0.0,0.0
978,DE_Balance,DK_Balance,2030,5,7,12,6514,0.0,0.0
979,DE_Balance,DK_Balance,2030,5,13,18,6515,0.0,0.0
980,DE_Balance,DK_Balance,2030,5,19,24,6516,0.0,0.0
981,DE_Balance,PL_Balance,2030,5,1,6,6517,0.0,0.0
982,DE_Balance,PL_Balance,2030,5,7,12,6518,0.0,0.0
983,DE_Balance,PL_Balance,2030,5,13,18,6519,0.0,0.0
984,DE_Balance,PL_Balance,2030,5,19,24,6520,0.0,0.0
985,DE_Balance,LU_Balance,2030,5,1,6,6521,0.0,0.0
986,DE_Balance,LU_Balance,2030,5,7,12,6522,0.0,0.0
987,DE_Balance,LU_Balance,2030,5,13,18,6523,0.0,0.0
988,DE_Balance,LU_Balance,2030,5,19,24,6524,0.0,0.0
989,FR_Balance,LU_Balance,2030,5,1,6,6525,0.0,0.0
990,FR_Balance,LU_Balance,2030,5,7,12,6526,0.0,0.0
991,FR_Balance,LU_Balance,2030,5,13,18,6527,0.0,0.0
992,FR_Balance,LU_Balance,2030,5,19,24,6528,0.0,0.0
993,UK_Balance,IE_Balance,2030,5,1,6,6529,0.0,0.0
994,UK_Balance,IE_Balance,2030,5,7,12,6530,0.0,0.0
995,UK_Balance,IE_Balance,2030,5,13,18,6531,0.0,0.0
996,UK_Balance,IE_Balance,2030,5,19,24,6532,0.0,0.0
997,UK_Balance,DK_Balance,2030,5,1,6,6533,0.0,0.0
998,UK_Balance,DK_Balance,2030,5,7,12,6534,0.0,0.0
999,UK_Balance,DK_Balance,2030,5,13,18,6535,0.0,0.0
1000,UK_Balance,DK_Balance,2030,5,19,24,6536,0.0,0.0
1001,DK_Balance,NO_Balance,2030,5,1,6,6537,0.0,0.0
1002,DK_Balance,NO_Balance,2030,5,7,12,6538,0.0,0.0
1003,DK_Balance,NO_Balance,2030,5,13,18,6539,0.0,0.0
1004,DK_Balance,NO_Balance,2030,5,19,24,6540,0.0,0.0
1005,DK_Balance,PL_Balance,2030,5,1,6,6541,0.0,0.0
1006,DK_Balance,PL_Balance,2030,5,7,12,6542,0.0,0.0
1007,DK_Balance,PL_Balance,2030,5,13,18,6543,0.0,0.0
1008,DK_Balance,PL_Balance,2030,5,19,24,6544,0.0,0.0
1009,SE_Balance,LT_Balance,2030,5,1,6,6545,0.0,0.0
1010,SE_Balance,LT_Balance,2030,5,7,12,6546,0.0,0.0
1011,SE_Balance,LT_Balance,2030,5,13,18,6547,0.0,0.0
1012,SE_Balance,LT_Balance,2030,5,19,24,6548,0.0,0.0
1013,SE_Balance,PL_Balance,2030,5,1,6,6549,0.0,0.0
1014,SE_Balance,PL_Balance,2030,5,7,12,6550,0.0,0.0
1015,SE_Balance,PL_Balance,2030,5,13,18,6551,0.0,0.0
1016,SE_Balance,PL_Balance,2030,5,19,24,6552,0.0,0.0
1017,AT_Balance,SI_Balance,2030,5,1,6,6553,0.0,0.0
1018,AT_Balance,SI_Balance,2030,5,7,12,6554,-5.5224,0.0
1019,AT_Balance,SI_Balance,2030,5,13,18,6555,-5.5224,0.0
1020,AT_Balance,SI_Balance,2030,5,19,24,6556,-5.5224,0.0
1021,CZ_Balance,PL_Balance,2030,5,1,6,6557,0.0,0.0
1022,CZ_Balance,PL_Balance,2030,5,7,12,6558,0.0,0.0
1023,CZ_Balance,PL_Balance,2030,5,13,18,6559,0.0,0.0
1024,CZ_Balance,PL_Balance,2030,5,19,24,6560,0.0,0.0
1025,PL_Balance,SK_Balance,2030,5,1,6,6561,0.0,0.0
1026,PL_Balance,SK_Balance,2030,5,7,12,6562,0.0,0.0
1027,PL_Balance,SK_Balance,2030,5,13,18,6563,0.0,0.0
1028,PL_Balance,SK_Balance,2030,5,19,24,6564,0.0,0.0
1029,PL_Balance,LT_Balance,2030,5,1,6,6565,0.0,0.0
1030,PL_Balance,LT_Balance,2030,5,7,12,6566,0.0,0.0
1031,PL_Balance,LT_Balance,2030,5,13,18,6567,0.0,0.0
1032,PL_Balance,LT_Balance,2030,5,19,24,6568,0.0,0.0
1033,IT_Balance,MT_Balance,2030,5,1,6,6573,-4.773600000000001,0.0
1034,IT_Balance,MT_Balance,2030,5,7,12,6574,-4.773600000000001,0.0
1035,IT_Balance,MT_Balance,2030,5,13,18,6575,-4.773600000000001,0.0
1036,IT_Balance,MT_Balance,2030,5,19,24,6576,0.0,0.0
1037,LT_Balance,LV_Balance,2030,5,1,6,6577,0.0,0.0
1038,LT_Balance,LV_Balance,2030,5,7,12,6578,0.0,0.0
1039,LT_Balance,LV_Balance,2030,5,13,18,6579,0.0,0.0
1040,LT_Balance,LV_Balance,2030,5,19,24,6580,0.0,0.0
1041,FI_Balance,EE_Balance,2030,5,1,6,6581,0.0,0.0
1042,FI_Balance,EE_Balance,2030,5,7,12,6582,0.0,0.0
1043,FI_Balance,EE_Balance,2030,5,13,18,6583,0.0,0.0
1044,FI_Balance,EE_Balance,2030,5,19,24,6584,0.0,0.0
1045,SI_Balance,HU_Balance,2030,5,1,6,6585,-5.5224,0.0
1046,SI_Balance,HU_Balance,2030,5,7,12,6586,0.0,5.5224
1047,SI_Balance,HU_Balance,2030,5,13,18,6587,0.0,0.0
1048,SI_Balance,HU_Balance,2030,5,19,24,6588,0.0,0.0
1049,SI_Balance,HR_Balance,2030,5,1,6,6589,-5.5224,0.0
1050,SI_Balance,HR_Balance,2030,5,7,12,6590,0.0,5.5224
1051,SI_Balance,HR_Balance,2030,5,13,18,6591,0.0,5.5224
1052,SI_Balance,HR_Balance,2030,5,19,24,6592,0.0,0.0
1053,RO_Balance,BG_Balance,2030,5,1,6,6593,0.0,0.0
1054,RO_Balance,BG_Balance,2030,5,7,12,6594,0.0,0.0
1055,RO_Balance,BG_Balance,2030,5,13,18,6595,0.0,5.5224
1056,RO_Balance,BG_Balance,2030,5,19,24,6596,-5.5224,0.0
1057,GR_Balance,BG_Balance,2030,5,1,6,6597,0.0,5.5224
1058,GR_Balance,BG_Balance,2030,5,7,12,6598,0.0,5.5224
1059,GR_Balance,BG_Balance,2030,5,13,18,6599,0.0,0.0
1060,GR_Balance,BG_Balance,2030,5,19,24,6600,0.0,0.0
1061,NL_Balance,BE_Balance,2030,5,1,6,6773,0.0,0.0
1062,NL_Balance,BE_Balance,2030,5,7,12,6774,0.0,0.0
1063,NL_Balance,BE_Balance,2030,5,13,18,6775,0.0,0.0
1064,NL_Balance,BE_Balance,2030,5,19,24,6776,0.0,0.0
1065,NL_Balance,DE_Balance,2030,5,1,6,6777,0.0,0.0
1066,NL_Balance,DE_Balance,2030,5,7,12,6778,0.0,0.0
1067,NL_Balance,DE_Balance,2030,5,13,18,6779,0.0,0.0
1068,NL_Balance,DE_Balance,2030,5,19,24,6780,0.0,0.0
1069,DE_Balance,CH_Balance,2030,5,1,6,6781,-5.5224,0.0
1070,DE_Balance,CH_Balance,2030,5,7,12,6782,-5.5224,0.0
1071,DE_Balance,CH_Balance,2030,5,13,18,6783,-5.5224,0.0
1072,DE_Balance,CH_Balance,2030,5,19,24,6784,-5.5224,0.0
1073,FR_Balance,CH_Balance,2030,5,1,6,6785,-5.5224,0.0
1074,FR_Balance,CH_Balance,2030,5,7,12,6786,-5.5224,0.0
1075,FR_Balance,CH_Balance,2030,5,13,18,6787,-5.5224,0.0
1076,FR_Balance,CH_Balance,2030,5,19,24,6788,-5.5224,0.0
1077,FR_Balance,IT_Balance,2030,5,1,6,6789,-5.5224,0.0
1078,FR_Balance,IT_Balance,2030,5,7,12,6790,-5.5224,0.0
1079,FR_Balance,IT_Balance,2030,5,13,18,6791,-5.5224,0.0
1080,FR_Balance,IT_Balance,2030,5,19,24,6792,-10.296000000000001,0.0
1081,FR_Balance,UK_Balance,2030,5,1,6,6793,0.0,0.0
1082,FR_Balance,UK_Balance,2030,5,7,12,6794,0.0,0.0
1083,FR_Balance,UK_Balance,2030,5,13,18,6795,0.0,0.0
1084,FR_Balance,UK_Balance,2030,5,19,24,6796,0.0,0.0
1085,CH_Balance,IT_Balance,2030,5,1,6,6797,0.0,0.0
1086,CH_Balance,IT_Balance,2030,5,7,12,6798,0.0,0.0
1087,CH_Balance,IT_Balance,2030,5,13,18,6799,0.0,0.0
1088,CH_Balance,IT_Balance,2030,5,19,24,6800,-4.773600000000001,0.0
1089,DK_Balance,SE_Balance,2030,5,1,6,6801,0.0,0.0
1090,DK_Balance,SE_Balance,2030,5,7,12,6802,0.0,0.0
1091,DK_Balance,SE_Balance,2030,5,13,18,6803,0.0,0.0
1092,DK_Balance,SE_Balance,2030,5,19,24,6804,0.0,0.0
1093,AT_Balance,CZ_Balance,2030,5,1,6,6805,0.0,0.0
1094,AT_Balance,CZ_Balance,2030,5,7,12,6806,0.0,0.0
1095,AT_Balance,CZ_Balance,2030,5,13,18,6807,0.0,0.0
1096,AT_Balance,CZ_Balance,2030,5,19,24,6808,0.0,0.0
1097,AT_Balance,IT_Balance,2030,5,1,6,6809,-5.5224,0.0
1098,AT_Balance,IT_Balance,2030,5,7,12,6810,-5.5224,0.0
1099,AT_Balance,IT_Balance,2030,5,13,18,6811,-5.5224,0.0
1100,AT_Balance,IT_Balance,2030,5,19,24,6812,-10.296000000000001,0.0
1101,HU_Balance,RO_Balance,2030,5,1,6,6813,0.0,5.5224
1102,HU_Balance,RO_Balance,2030,5,7,12,6814,0.0,0.0
1103,HU_Balance,RO_Balance,2030,5,13,18,6815,0.0,0.0
1104,HU_Balance,RO_Balance,2030,5,19,24,6816,0.0,5.5224
1105,HU_Balance,HR_Balance,2030,5,1,6,6817,0.0,0.0
1106,HU_Balance,HR_Balance,2030,5,7,12,6818,0.0,0.0
1107,HU_Balance,HR_Balance,2030,5,13,18,6819,0.0,5.5224
1108,HU_Balance,HR_Balance,2030,5,19,24,6820,0.0,0.0
1109,DE_Balance,AT_Balance,2030,5,1,6,6853,0.0,0.0
1110,DE_Balance,AT_Balance,2030,5,7,12,6854,0.0,0.0
1111,DE_Balance,AT_Balance,2030,5,13,18,6855,0.0,0.0
1112,DE_Balance,AT_Balance,2030,5,19,24,6856,0.0,0.0
1113,NO_Balance,SE_Balance,2030,5,1,6,6857,0.0,0.0
1114,NO_Balance,SE_Balance,2030,5,7,12,6858,0.0,0.0
1115,NO_Balance,SE_Balance,2030,5,13,18,6859,0.0,0.0
1116,NO_Balance,SE_Balance,2030,5,19,24,6860,0.0,0.0
1117,SE_Balance,FI_Balance,2030,5,1,6,6861,0.0,0.0
1118,SE_Balance,FI_Balance,2030,5,7,12,6862,0.0,0.0
1119,SE_Balance,FI_Balance,2030,5,13,18,6863,0.0,0.0
1120,SE_Balance,FI_Balance,2030,5,19,24,6864,0.0,0.0
1121,HU_Balance,SK_Balance,2030,5,1,6,6865,0.0,5.5224
1122,HU_Balance,SK_Balance,2030,5,7,12,6866,0.0,0.0
1123,HU_Balance,SK_Balance,2030,5,13,18,6867,0.0,5.5224
1124,HU_Balance,SK_Balance,2030,5,19,24,6868,0.0,5.5224
1125,CZ_Balance,SK_Balance,2030,5,1,6,6881,0.0,0.0
1126,CZ_Balance,SK_Balance,2030,5,7,12,6882,0.0,0.0
1127,CZ_Balance,SK_Balance,2030,5,13,18,6883,0.0,0.0
1128,CZ_Balance,SK_Balance,2030,5,19,24,6884,0.0,0.0
1129,IT_Balance,GR_Balance,2030,5,1,6,6885,0.0,0.0
1130,IT_Balance,GR_Balance,2030,5,7,12,6886,0.0,0.0
1131,IT_Balance,GR_Balance,2030,5,13,18,6887,0.0,5.5224
1132,IT_Balance,GR_Balance,2030,5,19,24,6888,0.0,4.773600000000001
1133,BE_Balance,UK_Balance,2030,5,1,6,7025,0.0,0.0
1134,BE_Balance,UK_Balance,2030,5,7,12,7026,0.0,0.0
1135,BE_Balance,UK_Balance,2030,5,13,18,7027,0.0,0.0
1136,BE_Balance,UK_Balance,2030,5,19,24,7028,0.0,0.0
1137,FR_Balance,IE_Balance,2030,5,1,6,7029,0.0,0.0
1138,FR_Balance,IE_Balance,2030,5,7,12,7030,0.0,0.0
1139,FR_Balance,IE_Balance,2030,5,13,18,7031,0.0,0.0
1140,FR_Balance,IE_Balance,2030,5,19,24,7032,0.0,0.0
1141,UK_Balance,NO_Balance,2030,5,1,6,7033,0.0,0.0
1142,UK_Balance,NO_Balance,2030,5,7,12,7034,0.0,0.0
1143,UK_Balance,NO_Balance,2030,5,13,18,7035,0.0,0.0
1144,UK_Balance,NO_Balance,2030,5,19,24,7036,0.0,0.0
1145,IT_Balance,SI_Balance,2030,5,1,6,7037,0.0,5.5224
1146,IT_Balance,SI_Balance,2030,5,7,12,7038,0.0,0.0
1147,IT_Balance,SI_Balance,2030,5,13,18,7039,0.0,0.0
1148,IT_Balance,SI_Balance,2030,5,19,24,7040,0.0,4.773600000000001
1149,BE_Balance,LU_Balance,2030,5,1,6,7065,0.0,0.0
1150,BE_Balance,LU_Balance,2030,5,7,12,7066,0.0,0.0
1151,BE_Balance,LU_Balance,2030,5,13,18,7067,0.0,0.0
1152,BE_Balance,LU_Balance,2030,5,19,24,7068,0.0,0.0
1153,CH_Balance,AT_Balance,2030,5,1,6,7069,0.0,5.5224
1154,CH_Balance,AT_Balance,2030,5,7,12,7070,0.0,5.5224
1155,CH_Balance,AT_Balance,2030,5,13,18,7071,0.0,5.5224
1156,CH_Balance,AT_Balance,2030,5,19,24,7072,0.0,5.5224
1157,LV_Balance,EE_Balance,2030,5,1,6,7073,0.0,0.0
1158,LV_Balance,EE_Balance,2030,5,7,12,7074,0.0,0.0
1159,LV_Balance,EE_Balance,2030,5,13,18,7075,0.0,0.0
1160,LV_Balance,EE_Balance,2030,5,19,24,7076,0.0,0.0
1161,DE_Balance,CZ_Balance,2030,5,1,6,7109,0.0,0.0
1162,DE_Balance,CZ_Balance,2030,5,7,12,7110,0.0,0.0
1163,DE_Balance,CZ_Balance,2030,5,13,18,7111,0.0,0.0
1164,DE_Balance,CZ_Balance,2030,5,19,24,7112,0.0,0.0
1165,FR_Balance,ES_Balance,2030,5,1,6,7113,-5.5224,0.0
1166,FR_Balance,ES_Balance,2030,5,7,12,7114,-10.296000000000001,0.0
1167,FR_Balance,ES_Balance,2030,5,13,18,7115,-5.5224,0.0
1168,FR_Balance,ES_Balance,2030,5,19,24,7116,-10.296000000000001,0.0
1169,AT_Balance,HU_Balance,2030,5,1,6,7117,-5.5224,0.0
1170,AT_Balance,HU_Balance,2030,5,7,12,7118,0.0,0.0
1171,AT_Balance,HU_Balance,2030,5,13,18,7119,-5.5224,0.0
1172,AT_Balance,HU_Balance,2030,5,19,24,7120,-5.5224,0.0
1173,GR_Balance,CY_Balance,2030,5,1,6,7121,0.0,0.0
1174,GR_Balance,CY_Balance,2030,5,7,12,7122,0.0,0.0
1175,GR_Balance,CY_Balance,2030,5,13,18,7123,-5.5224,0.0
1176,GR_Balance,CY_Balance,2030,5,19,24,7124,0.0,0.0
1177,ES_Balance,PT_Balance,2030,5,1,6,6569,0.0,0.0
1178,ES_Balance,PT_Balance,2030,5,7,12,6570,0.0,0.0
1179,ES_Balance,PT_Balance,2030,5,13,18,6571,-4.773600000000001,0.0
1180,ES_Balance,PT_Balance,2030,5,19,24,6572,-5.615999999999998,0.0
1181,NL_Balance,BE_Balance,2030,6,1,6,8321,-1.6524,0.0
1182,NL_Balance,BE_Balance,2030,6,7,12,8322,-1.6524,0.0
1183,NL_Balance,BE_Balance,2030,6,13,18,8323,-1.9116,0.0
1184,NL_Balance,BE_Balance,2030,6,19,24,8324,-1.6524,0.0
1185,NL_Balance,NO_Balance,2030,6,1,6,8325,0.0,1.9116
1186,NL_Balance,NO_Balance,2030,6,7,12,8326,-1.6524,0.0
1187,NL_Balance,NO_Balance,2030,6,13,18,8327,0.0,0.0
1188,NL_Balance,NO_Balance,2030,6,19,24,8328,0.0,1.9116
1189,NL_Balance,DK_Balance,2030,6,1,6,8329,0.0,0.0
1190,NL_Balance,DK_Balance,2030,6,7,12,8330,0.0,0.0
1191,NL_Balance,DK_Balance,2030,6,13,18,8331,0.0,0.0
1192,NL_Balance,DK_Balance,2030,6,19,24,8332,0.0,1.9116
1193,NL_Balance,DE_Balance,2030,6,1,6,8333,0.0,0.0
1194,NL_Balance,DE_Balance,2030,6,7,12,8334,0.0,0.0
1195,NL_Balance,DE_Balance,2030,6,13,18,8335,-1.9116,0.0
1196,NL_Balance,DE_Balance,2030,6,19,24,8336,0.0,0.0
1197,NL_Balance,UK_Balance,2030,6,1,6,8337,0.0,1.9116
1198,NL_Balance,UK_Balance,2030,6,7,12,8338,0.0,1.9116
1199,NL_Balance,UK_Balance,2030,6,13,18,8339,0.0,0.0
1200,NL_Balance,UK_Balance,2030,6,19,24,8340,0.0,1.9116
1201,BE_Balance,DE_Balance,2030,6,1,6,8341,0.0,1.6524
1202,BE_Balance,DE_Balance,2030,6,7,12,8342,0.0,1.6524
1203,BE_Balance,DE_Balance,2030,6,13,18,8343,0.0,0.0
1204,BE_Balance,DE_Balance,2030,6,19,24,8344,0.0,1.6524
1205,DE_Balance,SE_Balance,2030,6,1,6,8345,0.0,0.0
1206,DE_Balance,SE_Balance,2030,6,7,12,8346,0.0,0.0
1207,DE_Balance,SE_Balance,2030,6,13,18,8347,0.0,0.0
1208,DE_Balance,SE_Balance,2030,6,19,24,8348,-1.6524,0.0
1209,DE_Balance,FR_Balance,2030,6,1,6,8349,0.0,1.9116
1210,DE_Balance,FR_Balance,2030,6,7,12,8350,0.0,1.9116
1211,DE_Balance,FR_Balance,2030,6,13,18,8351,0.0,1.9116
1212,DE_Balance,FR_Balance,2030,6,19,24,8352,0.0,1.9116
1213,DE_Balance,CH_Balance,2030,6,1,6,8353,0.0,0.0
1214,DE_Balance,CH_Balance,2030,6,7,12,8354,0.0,0.0
1215,DE_Balance,CH_Balance,2030,6,13,18,8355,0.0,1.9116
1216,DE_Balance,CH_Balance,2030,6,19,24,8356,0.0,0.0
1217,DE_Balance,NO_Balance,2030,6,1,6,8357,0.0,1.9116
1218,DE_Balance,NO_Balance,2030,6,7,12,8358,-1.6524,0.0
1219,DE_Balance,NO_Balance,2030,6,13,18,8359,0.0,1.9116
1220,DE_Balance,NO_Balance,2030,6,19,24,8360,0.0,1.9116
1221,DE_Balance,PL_Balance,2030,6,1,6,8361,0.0,0.0
1222,DE_Balance,PL_Balance,2030,6,7,12,8362,0.0,0.0
1223,DE_Balance,PL_Balance,2030,6,13,18,8363,0.0,0.0
1224,DE_Balance,PL_Balance,2030,6,19,24,8364,-1.6524,0.0
1225,DE_Balance,AT_Balance,2030,6,1,6,8365,0.0,1.9116
1226,DE_Balance,AT_Balance,2030,6,7,12,8366,0.0,1.9116
1227,DE_Balance,AT_Balance,2030,6,13,18,8367,0.0,1.9116
1228,DE_Balance,AT_Balance,2030,6,19,24,8368,0.0,1.9116
1229,FR_Balance,CH_Balance,2030,6,1,6,8369,-1.9116,0.0
1230,FR_Balance,CH_Balance,2030,6,7,12,8370,-1.9116,0.0
1231,FR_Balance,CH_Balance,2030,6,13,18,8371,0.0,0.0
1232,FR_Balance,CH_Balance,2030,6,19,24,8372,-1.9116,0.0
1233,FR_Balance,IT_Balance,2030,6,1,6,8373,-1.9116,0.0
1234,FR_Balance,IT_Balance,2030,6,7,12,8374,-1.9116,0.0
1235,FR_Balance,IT_Balance,2030,6,13,18,8375,0.0,0.0
1236,FR_Balance,IT_Balance,2030,6,19,24,8376,-1.9116,0.0
1237,FR_Balance,UK_Balance,2030,6,1,6,8377,0.0,0.0
1238,FR_Balance,UK_Balance,2030,6,7,12,8378,0.0,0.0
1239,FR_Balance,UK_Balance,2030,6,13,18,8379,0.0,0.0
1240,FR_Balance,UK_Balance,2030,6,19,24,8380,0.0,0.0
