id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
376,BE_Balance,2030,6,16,16,0.3186
377,BE_Balance,2030,6,17,17,0.3186
378,BE_Balance,2030,6,18,18,0.3186
379,BE_Balance,2030,6,19,19,0.3186
380,BE_Balance,2030,6,20,20,0.3186
381,BE_Balance,2030,6,21,21,0.3186
382,BE_Balance,2030,6,22,22,0.3186
383,BE_Balance,2030,6,23,23,0.3186
384,BE_Balance,2030,6,24,24,0.3186
385,BE_Balance,2030,7,1,1,0.6549
386,BE_Balance,2030,7,2,2,0.6549
387,BE_Balance,2030,7,3,3,0.6549
388,BE_Balance,2030,7,4,4,0.6549
389,BE_Balance,2030,7,5,5,0.6549
390,BE_Balance,2030,7,6,6,0.6549
391,BE_Balance,2030,7,7,7,1.3656330641234258
392,BE_Balance,2030,7,8,8,1.3656330641234258
393,BE_Balance,2030,7,9,9,1.3656330641234258
394,BE_Balance,2030,7,10,10,1.3656330641234258
395,BE_Balance,2030,7,11,11,1.8869999999999998
396,BE_Balance,2030,7,12,12,1.8869999999999998
397,BE_Balance,2030,7,13,13,1.3656330641234258
398,BE_Balance,2030,7,14,14,1.3656330641234258
399,BE_Balance,2030,7,15,15,1.221
400,BE_Balance,2030,7,16,16,1.221
401,BE_Balance,2030,7,17,17,1.8869999999999998
402,BE_Balance,2030,7,18,18,1.8869999999999998
403,BE_Balance,2030,7,19,19,8.961690479383325
404,BE_Balance,2030,7,20,20,1.8869999999999998
405,BE_Balance,2030,7,21,21,1.5029406904979843
406,BE_Balance,2030,7,22,22,1.5029406904979843
407,BE_Balance,2030,7,23,23,0.6549
408,BE_Balance,2030,7,24,24,0.6549
409,BE_Balance,2030,8,1,1,0.0
410,BE_Balance,2030,8,2,2,0.0
411,BE_Balance,2030,8,3,3,0.0
412,BE_Balance,2030,8,4,4,0.0
413,BE_Balance,2030,8,5,5,0.0
414,BE_Balance,2030,8,6,6,0.0
415,BE_Balance,2030,8,7,7,0.0
416,BE_Balance,2030,8,8,8,0.0
417,BE_Balance,2030,8,9,9,0.0
418,BE_Balance,2030,8,10,10,0.0
419,BE_Balance,2030,8,11,11,0.0
420,BE_Balance,2030,8,12,12,0.0
421,BE_Balance,2030,8,13,13,0.0
422,BE_Balance,2030,8,14,14,0.0
423,BE_Balance,2030,8,15,15,0.0
424,BE_Balance,2030,8,16,16,0.0
425,BE_Balance,2030,8,17,17,0.0
426,BE_Balance,2030,8,18,18,0.0
427,BE_Balance,2030,8,19,19,0.0
428,BE_Balance,2030,8,20,20,0.0
429,BE_Balance,2030,8,21,21,0.0
430,BE_Balance,2030,8,22,22,0.0
431,BE_Balance,2030,8,23,23,0.0
432,BE_Balance,2030,8,24,24,0.0
433,BE_Balance,2030,9,1,1,0.0
434,BE_Balance,2030,9,2,2,0.0
435,BE_Balance,2030,9,3,3,0.0
436,BE_Balance,2030,9,4,4,0.0
437,BE_Balance,2030,9,5,5,0.0
